respondent_id,xyz_vaccine,seasonal_vaccine
49349,0.019796685,0.070094399
49350,0.075897855,0.793323279
49351,0.040741088,0.07307762
49352,0.117355602,0.301515617
49353,0.032510152,0.738425436
49354,0.011468649,0.459166476
49355,0.064960062,0.500100914
49356,0.042706058,0.210702352
49357,0.126787544,0.334702496
49358,0.081419977,0.860562725
49359,0.086341928,0.192637702
49360,0.062801232,0.317213918
49361,0.126731765,0.055948192
49362,0.014623269,0.033987837
49363,0.318570137,0.378453006
49364,0.103813815,0.429180812
49365,0.501231479,0.57668073
49366,0.696464855,0.673084113
49367,0.066252222,0.818394817
49368,0.294163827,0.645225044
49369,0.084543291,0.647111369
49370,0.834015686,0.915501001
49371,0.39474657,0.437356125
49372,0.078166839,0.203468198
49373,0.118455685,0.271649484
49374,0.04077676,0.023075557
49375,0.168093874,0.342985322
49376,0.081967444,0.26135186
49377,0.026393931,0.523673624
49378,0.157708765,0.819151201
49379,0.006056733,0.02720985
49380,0.871802666,0.950173571
49381,0.370871072,0.14985619
49382,0.031380889,0.033200093
49383,0.338056038,0.932787721
49384,0.023650925,0.12237023
49385,0.12653575,0.390938317
49386,0.016606699,0.096062748
49387,0.093427958,0.206977336
49388,0.240231125,0.711448115
49389,0.118310843,0.756082789
49390,0.075693673,0.185236528
49391,0.037291169,0.047128866
49392,0.03990072,0.142778193
49393,0.04754452,0.451495514
49394,0.214683796,0.540129929
49395,0.264212327,0.399175604
49396,0.347538046,0.539913156
49397,0.251708089,0.816055533
49398,0.080588892,0.03265555
49399,0.05566446,0.081869528
49400,0.00926397,0.033943354
49401,0.350430333,0.671269811
49402,0.312895279,0.873868915
49403,0.527115668,0.865979899
49404,0.014524875,0.551004579
49405,0.035997192,0.170683626
49406,0.285235094,0.496751617
49407,0.043279877,0.561016903
49408,0.067817982,0.176239131
49409,0.061856271,0.60627303
49410,0.258571818,0.682196186
49411,0.249975608,0.722086291
49412,0.42821817,0.648777921
49413,0.123218681,0.227705261
49414,0.048160458,0.084430565
49415,0.179301228,0.43951301
49416,0.836086676,0.980491584
49417,0.079327953,0.326223143
49418,0.19059656,0.346989688
49419,0.380560635,0.909911354
49420,0.047886413,0.832926533
49421,0.045188277,0.251656311
49422,0.473517403,0.737880966
49423,0.026601352,0.095408821
49424,0.046014334,0.076980249
49425,0.09068136,0.155004676
49426,0.196926614,0.652246697
49427,0.091791155,0.192683071
49428,0.138829701,0.940561401
49429,0.382385367,0.585241346
49430,0.037658056,0.096266297
49431,0.231203727,0.767324037
49432,0.032358743,0.154072566
49433,0.440647709,0.550886043
49434,0.137700904,0.173559513
49435,0.279091539,0.735393914
49436,0.119778947,0.33618103
49437,0.329723838,0.552173765
49438,0.076700557,0.167443436
49439,0.019406162,0.076642926
49440,0.162464551,0.714111343
49441,0.42276231,0.964260466
49442,0.031985581,0.177835916
49443,0.065964904,0.024931787
49444,0.42739267,0.865831985
49445,0.061233952,0.55280502
49446,0.025080075,0.108039191
49447,0.751884391,0.806009877
49448,0.606821672,0.909216234
49449,0.534755423,0.790668248
49450,0.114252113,0.552052807
49451,0.298171509,0.891558523
49452,0.104193931,0.164885434
49453,0.118591057,0.121886937
49454,0.723775615,0.982937541
49455,0.202092965,0.676522655
49456,0.067136534,0.188927414
49457,0.415217035,0.884164422
49458,0.128363202,0.155991913
49459,0.096430518,0.887903309
49460,0.223102392,0.330295051
49461,0.846177397,0.694305921
49462,0.048641582,0.799473907
49463,0.786316675,0.91225965
49464,0.037102431,0.069237351
49465,0.180703649,0.902264866
49466,0.025949316,0.064280987
49467,0.118043058,0.873424579
49468,0.820481004,0.928399383
49469,0.059389678,0.137819981
49470,0.24507284,0.687974981
49471,0.079675714,0.792794685
49472,0.067254456,0.054015843
49473,0.419161812,0.576999415
49474,0.043477358,0.347531818
49475,0.072176649,0.286949754
49476,0.027315985,0.2873524
49477,0.066252656,0.969780483
49478,0.559818922,0.784388001
49479,0.288378992,0.86991001
49480,0.139587272,0.126988997
49481,0.025549724,0.723898478
49482,0.139756965,0.567169312
49483,0.144865462,0.412695891
49484,0.043105842,0.139702747
49485,0.135826073,0.037115734
49486,0.162537728,0.200939522
49487,0.124296033,0.179427789
49488,0.465088984,0.688405359
49489,0.005781856,0.460446399
49490,0.081272426,0.058002306
49491,0.058128887,0.130546735
49492,0.07709654,0.259289763
49493,0.11522345,0.231406621
49494,0.022542867,0.239359908
49495,0.323587053,0.759380464
49496,0.062575822,0.155208306
49497,0.052351057,0.160007232
49498,0.056559534,0.070214827
49499,0.102784475,0.614943785
49500,0.054860766,0.8337335
49501,0.053972074,0.247099703
49502,0.556217362,0.633328447
49503,0.116526202,0.238409078
49504,0.057266827,0.462139664
49505,0.068145714,0.869437786
49506,0.150634913,0.594278368
49507,0.05295268,0.1221074
49508,0.025236178,0.230801934
49509,0.060021475,0.252102883
49510,0.058303826,0.568936653
49511,0.261076642,0.199854352
49512,0.572998499,0.528905613
49513,0.100662548,0.140679987
49514,0.096109586,0.277682936
49515,0.09264293,0.489028038
49516,0.460714988,0.680039042
49517,0.197972963,0.56866758
49518,0.172369058,0.820512898
49519,0.512607852,0.867393088
49520,0.270406246,0.658008644
49521,0.449848664,0.545313977
49522,0.31109839,0.588738513
49523,0.069036427,0.573702457
49524,0.064155939,0.255828009
49525,0.013140186,0.0168184
49526,0.512781344,0.681505525
49527,0.120565584,0.840950561
49528,0.031675436,0.764329367
49529,0.04966908,0.074845017
49530,0.628957166,0.855335828
49531,0.317272248,0.734357283
49532,0.095094922,0.465414762
49533,0.351252822,0.776099131
49534,0.122506778,0.191907724
49535,0.079248289,0.10007599
49536,0.144623584,0.200833639
49537,0.712187108,0.879051861
49538,0.131893645,0.688947703
49539,0.156386983,0.167994732
49540,0.082691917,0.228602361
49541,0.008994701,0.009868938
49542,0.109011999,0.218739204
49543,0.141188066,0.059356616
49544,0.045833047,0.019435356
49545,0.040363274,0.079646702
49546,0.105294459,0.41543296
49547,0.012698831,0.582964039
49548,0.808280457,0.31815144
49549,0.022172001,0.039476434
49550,0.045417803,0.192291502
49551,0.443787347,0.781571433
49552,0.027344297,0.287415447
49553,0.08450344,0.179053185
49554,0.775134019,0.962864534
49555,0.070587319,0.589675155
49556,0.064666864,0.047528413
49557,0.622716621,0.845703721
49558,0.196676585,0.200030242
49559,0.011220621,0.093485376
49560,0.09979367,0.811977212
49561,0.082413754,0.136406141
49562,0.697241355,0.925667287
49563,0.442072694,0.953295744
49564,0.121333394,0.490488458
49565,0.024456335,0.108553112
49566,0.170212928,0.804228531
49567,0.09913847,0.340941102
49568,0.398736501,0.765687261
49569,0.187400359,0.622795965
49570,0.169067707,0.43913457
49571,0.04242721,0.037916093
49572,0.013708433,0.133455382
49573,0.016770302,0.137457017
49574,0.184863515,0.309901939
49575,0.236047483,0.90077471
49576,0.593374325,0.91439385
49577,0.172714212,0.410912125
49578,0.151756058,0.459849515
49579,0.058026953,0.133106679
49580,0.514146638,0.473966881
49581,0.103479948,0.633646957
49582,0.533783481,0.523296549
49583,0.830564312,0.908284489
49584,0.031738796,0.366488505
49585,0.073874603,0.12731763
49586,0.082170791,0.037646278
49587,0.684116313,0.900064156
49588,0.417584651,0.847462833
49589,0.732376274,0.889575677
49590,0.055149762,0.111010906
49591,0.607548931,0.702633456
49592,0.084085683,0.664154757
49593,0.055210083,0.668105143
49594,0.119367398,0.968100264
49595,0.02078559,0.505315973
49596,0.069656998,0.098492907
49597,0.236565222,0.844463243
49598,0.013961627,0.148377989
49599,0.036640595,0.308284299
49600,0.898535285,0.919311839
49601,0.025262614,0.637192177
49602,0.118551081,0.291263016
49603,0.084454813,0.156270083
49604,0.241974727,0.382646225
49605,0.047768085,0.302187961
49606,0.103623281,0.54633826
49607,0.050779622,0.80452076
49608,0.040420492,0.850602183
49609,0.05708917,0.32789441
49610,0.073540992,0.157917211
49611,0.170271465,0.680391771
49612,0.089666352,0.179605124
49613,0.586394934,0.401513182
49614,0.257961505,0.64335475
49615,0.12713021,0.724728898
49616,0.179922786,0.869639076
49617,0.290141859,0.462417692
49618,0.842634406,0.951602436
49619,0.086835959,0.912420142
49620,0.120640863,0.780528042
49621,0.019015583,0.076103701
49622,0.024404598,0.086546244
49623,0.160273744,0.42399737
49624,0.035428701,0.178995039
49625,0.094179903,0.02606279
49626,0.220883088,0.962158736
49627,0.160733581,0.185389092
49628,0.120297459,0.082940953
49629,0.153273427,0.283477914
49630,0.029249492,0.024574307
49631,0.251572681,0.510880975
49632,0.098476718,0.201213858
49633,0.058449818,0.955374569
49634,0.089618347,0.377259475
49635,0.608123665,0.94721813
49636,0.119812122,0.317446002
49637,0.225327958,0.45039998
49638,0.116038166,0.146029364
49639,0.097857764,0.245292056
49640,0.658945992,0.847191203
49641,0.137301846,0.355950328
49642,0.282792932,0.43625993
49643,0.088183639,0.092743052
49644,0.109808737,0.203534502
49645,0.73028494,0.960927283
49646,0.091622062,0.139634695
49647,0.221352391,0.59922756
49648,0.053457523,0.887095694
49649,0.026870788,0.068862101
49650,0.156180294,0.958196701
49651,0.005188214,0.004161443
49652,0.214684148,0.243214865
49653,0.055410361,0.020083209
49654,0.054654949,0.953872454
49655,0.088228567,0.269802706
49656,0.082751568,0.519609542
49657,0.11778509,0.747467039
49658,0.123925644,0.523168096
49659,0.336064894,0.637018904
49660,0.064743769,0.340660273
49661,0.077022195,0.25260996
49662,0.05464405,0.192657139
49663,0.413096017,0.74927223
49664,0.106594413,0.301776724
49665,0.606628418,0.565368974
49666,0.105942407,0.273111779
49667,0.016609945,0.895817705
49668,0.015779393,0.127846336
49669,0.062349697,0.930087417
49670,0.147872059,0.20375012
49671,0.175043716,0.940390074
49672,0.091847467,0.498141666
49673,0.048850977,0.237969593
49674,0.056444591,0.712274387
49675,0.351539627,0.414032727
49676,0.314435845,0.561298411
49677,0.06171936,0.161339149
49678,0.340482463,0.691432041
49679,0.05472722,0.123483088
49680,0.843242708,0.923357784
49681,0.113363057,0.779961586
49682,0.178607262,0.713807916
49683,0.76818769,0.899636317
49684,0.693141899,0.862962884
49685,0.039594174,0.116055785
49686,0.031382454,0.153763483
49687,0.748518475,0.893270784
49688,0.023577313,0.950775339
49689,0.055630645,0.055753346
49690,0.044160679,0.413372699
49691,0.053087388,0.388964734
49692,0.379019261,0.828460178
49693,0.146394006,0.332506653
49694,0.135096233,0.604865558
49695,0.3569729,0.649774631
49696,0.05214831,0.741322762
49697,0.049141025,0.500887379
49698,0.112985733,0.146494215
49699,0.201443782,0.325036933
49700,0.870841271,0.961822342
49701,0.050236644,0.044877171
49702,0.101358636,0.886193268
49703,0.0049584,0.289478794
49704,0.004746731,0.007475298
49705,0.265437761,0.405658136
49706,0.144064525,0.932298202
49707,0.130591756,0.759755593
49708,0.108091572,0.150697617
49709,0.088741273,0.141651061
49710,0.130289378,0.379750663
49711,0.339730214,0.789254595
49712,0.009005956,0.015975914
49713,0.480051137,0.637215905
49714,0.436815978,0.721422595
49715,0.103632387,0.126590746
49716,0.09636316,0.346687827
49717,0.52884707,0.837994452
49718,0.150925553,0.543892452
49719,0.737928639,0.913199166
49720,0.190745484,0.629692605
49721,0.088432713,0.130162334
49722,0.036341762,0.074614068
49723,0.039293541,0.192234614
49724,0.587018442,0.298555304
49725,0.060390136,0.17997306
49726,0.052608398,0.044904584
49727,0.288344996,0.706693459
49728,0.029265741,0.064151618
49729,0.019019442,0.420734952
49730,0.655996627,0.870347182
49731,0.072514381,0.143267505
49732,0.197378165,0.169006982
49733,0.111857152,0.077449258
49734,0.142477831,0.350079749
49735,0.056637181,0.571417425
49736,0.027787098,0.013255179
49737,0.045075558,0.133204997
49738,0.069027446,0.807450353
49739,0.069868818,0.165497977
49740,0.016309858,0.052010831
49741,0.03741259,0.156340736
49742,0.194076471,0.345358472
49743,0.488938573,0.696573624
49744,0.063021724,0.114248846
49745,0.03204837,0.109412953
49746,0.091147456,0.231881032
49747,0.035429092,0.740019292
49748,0.288340327,0.630986958
49749,0.406693673,0.943676695
49750,0.356714654,0.560479004
49751,0.194538715,0.38792872
49752,0.067737947,0.254394336
49753,0.087670625,0.729418351
49754,0.016895539,0.199503276
49755,0.124416557,0.210786135
49756,0.079294246,0.80158344
49757,0.043483606,0.25923504
49758,0.144451133,0.224882499
49759,0.483639056,0.97209336
49760,0.372459716,0.600995742
49761,0.035371764,0.086488293
49762,0.092340391,0.487696677
49763,0.224782896,0.507227734
49764,0.778992897,0.94492413
49765,0.107359396,0.168383317
49766,0.387642054,0.298517146
49767,0.048007776,0.131111082
49768,0.098297885,0.815877483
49769,0.126325225,0.275643649
49770,0.5397962,0.868508668
49771,0.793469394,0.958598725
49772,0.084993681,0.478763012
49773,0.18362121,0.382350978
49774,0.015457488,0.774787219
49775,0.072436238,0.561383541
49776,0.065781571,0.767102206
49777,0.67394896,0.52061713
49778,0.067900889,0.131037259
49779,0.367741455,0.892979275
49780,0.011427047,0.034949899
49781,0.028767262,0.025169057
49782,0.056405809,0.217746958
49783,0.218787414,0.675284317
49784,0.275813375,0.596341484
49785,0.098419437,0.103656989
49786,0.111815874,0.957527493
49787,0.159526001,0.496788731
49788,0.046985478,0.05944541
49789,0.154120491,0.153919339
49790,0.035870972,0.074423276
49791,0.871090234,0.864342986
49792,0.202077574,0.931269049
49793,0.232898906,0.424295251
49794,0.631749817,0.85484508
49795,0.026650158,0.092658346
49796,0.16905694,0.61849756
49797,0.434389545,0.913282589
49798,0.225546155,0.17040804
49799,0.199261489,0.581166684
49800,0.078619661,0.85071052
49801,0.759170318,0.915951405
49802,0.443275144,0.327594433
49803,0.080459509,0.218781908
49804,0.713190129,0.774936202
49805,0.064472548,0.294663598
49806,0.065022785,0.208340968
49807,0.104564167,0.315327573
49808,0.655123511,0.9252661
49809,0.098738119,0.276385632
49810,0.090284851,0.33486258
49811,0.199411893,0.223003497
49812,0.316010163,0.477664024
49813,0.059745813,0.598066877
49814,0.072589946,0.052746989
49815,0.084851527,0.293420577
49816,0.136878565,0.760277968
49817,0.114584731,0.756016449
49818,0.514233131,0.785362923
49819,0.54564868,0.719023682
49820,0.90109389,0.967885122
49821,0.829737878,0.794151221
49822,0.090640294,0.167203169
49823,0.059682021,0.42628697
49824,0.034255359,0.201693942
49825,0.050226336,0.099000275
49826,0.272762202,0.37827407
49827,0.656482902,0.851030711
49828,0.239961469,0.351654779
49829,0.718006902,0.915858424
49830,0.152427593,0.903497327
49831,0.789823746,0.861630386
49832,0.134106492,0.853694454
49833,0.081376554,0.529637322
49834,0.277906112,0.782523806
49835,0.016409259,0.026944713
49836,0.16168843,0.700386055
49837,0.045764286,0.360358756
49838,0.414094997,0.902171344
49839,0.525039173,0.535668553
49840,0.13983928,0.516939964
49841,0.205195509,0.609638434
49842,0.078257874,0.520866164
49843,0.061487298,0.837319082
49844,0.163365253,0.758253294
49845,0.541394052,0.481628976
49846,0.065776184,0.138672407
49847,0.414577558,0.770911947
49848,0.019481762,0.080520739
49849,0.083987127,0.39782212
49850,0.211175144,0.725843687
49851,0.020949149,0.068410552
49852,0.067259048,0.088347023
49853,0.142136086,0.172339718
49854,0.245788068,0.619332513
49855,0.711025734,0.978341663
49856,0.136006766,0.419155062
49857,0.662376837,0.912242728
49858,0.046518053,0.410979888
49859,0.875772041,0.813421647
49860,0.057099765,0.18364635
49861,0.190847995,0.548324377
49862,0.629718911,0.955169039
49863,0.164361616,0.516217879
49864,0.06320411,0.133918052
49865,0.470586875,0.368325948
49866,0.354083806,0.613092437
49867,0.105847546,0.426903402
49868,0.180476775,0.464717157
49869,0.207088789,0.979666898
49870,0.120323859,0.870425728
49871,0.045021863,0.26690289
49872,0.111907828,0.461917728
49873,0.09476726,0.750289954
49874,0.060917928,0.149645942
49875,0.043560366,0.345825046
49876,0.685210386,0.980199004
49877,0.203196043,0.216534139
49878,0.017326817,0.026222776
49879,0.066409557,0.195690314
49880,0.052840665,0.101474064
49881,0.530742343,0.550206934
49882,0.313045335,0.94370783
49883,0.07234442,0.974047016
49884,0.23657903,0.722519368
49885,0.468608348,0.968305569
49886,0.116455817,0.386864985
49887,0.909558524,0.66837897
49888,0.084133077,0.420578223
49889,0.105165185,0.281524928
49890,0.214303015,0.581164204
49891,0.057424801,0.228544348
49892,0.057989335,0.445288173
49893,0.869779548,0.729457475
49894,0.127763836,0.193184945
49895,0.15531265,0.810502895
49896,0.045144761,0.090510777
49897,0.031450969,0.2567044
49898,0.092366572,0.325338456
49899,0.344205011,0.226313533
49900,0.071380534,0.849027758
49901,0.20294898,0.482646976
49902,0.04569962,0.604289419
49903,0.098155569,0.234101755
49904,0.196948446,0.201122847
49905,0.776307076,0.950477839
49906,0.035860241,0.107936708
49907,0.13668862,0.963651018
49908,0.062944947,0.044193088
49909,0.222769426,0.785016028
49910,0.078579313,0.073791135
49911,0.123053948,0.739226626
49912,0.05789774,0.102989384
49913,0.058828023,0.056433401
49914,0.009032646,0.042167253
49915,0.036236711,0.028853115
49916,0.152195544,0.475454972
49917,0.936279928,0.967240327
49918,0.151762665,0.605295507
49919,0.007471063,0.011066416
49920,0.813210838,0.972075035
49921,0.453689048,0.506052153
49922,0.781542721,0.950554408
49923,0.045795078,0.657442655
49924,0.157993518,0.694879631
49925,0.089002321,0.238688397
49926,0.467526436,0.198152098
49927,0.037066439,0.171509191
49928,0.291548498,0.378092536
49929,0.028995934,0.20271347
49930,0.140679726,0.840946948
49931,0.562972073,0.531579662
49932,0.017010295,0.697324748
49933,0.463623465,0.621691324
49934,0.05435961,0.798506333
49935,0.045327705,0.05468848
49936,0.294206854,0.786659258
49937,0.117847901,0.543597631
49938,0.802838015,0.807320122
49939,0.117279423,0.416308614
49940,0.915113456,0.965881952
49941,0.765768432,0.889631417
49942,0.110586058,0.317471263
49943,0.495076909,0.83480681
49944,0.522208582,0.821086326
49945,0.057993104,0.03722747
49946,0.074403995,0.064307867
49947,0.304872043,0.447361301
49948,0.067343131,0.893077845
49949,0.836079942,0.366786218
49950,0.029389426,0.090733529
49951,0.055538363,0.242384298
49952,0.704276091,0.869726253
49953,0.1020172,0.272009221
49954,0.069638804,0.188973961
49955,0.724948982,0.641004258
49956,0.01189068,0.040337852
49957,0.094053536,0.357646575
49958,0.108316227,0.307170927
49959,0.096927914,0.212358075
49960,0.223998367,0.646723378
49961,0.161742058,0.870697349
49962,0.032151837,0.154309574
49963,0.657793666,0.863886658
49964,0.11174546,0.388952251
49965,0.064226147,0.644518986
49966,0.150900494,0.16775249
49967,0.230427905,0.675998791
49968,0.034061078,0.034307745
49969,0.074626807,0.189062469
49970,0.263227364,0.484919177
49971,0.180190296,0.930853385
49972,0.084058777,0.222587551
49973,0.097759334,0.600950808
49974,0.145864873,0.384152023
49975,0.483793142,0.357341343
49976,0.41211502,0.150992185
49977,0.248012082,0.603050656
49978,0.129863817,0.745387845
49979,0.789838747,0.898181617
49980,0.083911455,0.880588913
49981,0.139320182,0.223588896
49982,0.104127517,0.912619082
49983,0.017643916,0.038681195
49984,0.171447626,0.793175745
49985,0.026048764,0.538338383
49986,0.31816938,0.509958548
49987,0.293715705,0.309048987
49988,0.760985668,0.808863343
49989,0.018262312,0.351736889
49990,0.102261117,0.306293665
49991,0.285856217,0.71496983
49992,0.057646858,0.165910558
49993,0.2872069,0.565176356
49994,0.050199106,0.742733995
49995,0.020554242,0.017496263
49996,0.31256401,0.501346622
49997,0.100215125,0.779403532
49998,0.376778149,0.775934938
49999,0.234582402,0.411422142
50000,0.087082629,0.194400949
50001,0.012699973,0.03398861
50002,0.474698586,0.52342985
50003,0.109865464,0.426265225
50004,0.138175199,0.337332282
50005,0.483017527,0.897632431
50006,0.223568619,0.167942669
50007,0.044591526,0.575603641
50008,0.149151593,0.209133077
50009,0.022882823,0.084523816
50010,0.399230666,0.64371063
50011,0.014810335,0.041197042
50012,0.389279367,0.673102296
50013,0.452162586,0.644858902
50014,0.059238411,0.329129383
50015,0.367504078,0.271248118
50016,0.035187113,0.236473263
50017,0.078827674,0.138691269
50018,0.411692173,0.235983066
50019,0.401104512,0.881101002
50020,0.069264815,0.713682366
50021,0.095050722,0.201585095
50022,0.264204426,0.607837164
50023,0.645401684,0.636317175
50024,0.935145046,0.977575063
50025,0.119261379,0.520150504
50026,0.078555179,0.859467844
50027,0.141863418,0.795121457
50028,0.048630425,0.147539933
50029,0.349491341,0.842823256
50030,0.027798856,0.025754125
50031,0.053543347,0.698858165
50032,0.004332935,0.064314443
50033,0.081811416,0.428340789
50034,0.02252001,0.08940189
50035,0.060904524,0.863238942
50036,0.069383323,0.518643283
50037,0.105279062,0.70752143
50038,0.131905979,0.232967343
50039,0.067284216,0.85419513
50040,0.134129472,0.189163695
50041,0.032561893,0.285083849
50042,0.156462799,0.621457079
50043,0.035375709,0.049276294
50044,0.042139356,0.156033079
50045,0.265693909,0.667909959
50046,0.031688978,0.614374944
50047,0.231435006,0.4844077
50048,0.079245692,0.269409577
50049,0.36285881,0.372477255
50050,0.451926955,0.880773177
50051,0.545876275,0.834844368
50052,0.046217806,0.073729675
50053,0.02275436,0.183567273
50054,0.547050461,0.942166227
50055,0.292298906,0.456574597
50056,0.065063934,0.266643937
50057,0.163037518,0.344344548
50058,0.128769337,0.107324253
50059,0.046916383,0.183766653
50060,0.086887262,0.392523907
50061,0.062550501,0.300959001
50062,0.019316298,0.02148769
50063,0.013806604,0.069697514
50064,0.025716889,0.188037061
50065,0.110069102,0.287566052
50066,0.45841755,0.615784523
50067,0.291872293,0.745049707
50068,0.423094116,0.855947948
50069,0.058459484,0.438364706
50070,0.024626443,0.117896609
50071,0.113263408,0.600244098
50072,0.671031854,0.886346035
50073,0.264001441,0.393762741
50074,0.090616299,0.826981465
50075,0.863756902,0.712361262
50076,0.835544274,0.981151438
50077,0.479881147,0.770106433
50078,0.090070243,0.147514058
50079,0.028469962,0.063920234
50080,0.131928893,0.320913145
50081,0.86561471,0.93342084
50082,0.517882123,0.840685041
50083,0.436698896,0.693473625
50084,0.08987447,0.194369296
50085,0.294492281,0.37678988
50086,0.046471679,0.237389092
50087,0.227060884,0.328950299
50088,0.064733889,0.15109811
50089,0.579752502,0.579043185
50090,0.008606449,0.047323133
50091,0.079610539,0.388262433
50092,0.051817729,0.1102108
50093,0.601547719,0.705059223
50094,0.666483223,0.660706804
50095,0.538616736,0.900179233
50096,0.106803486,0.189421609
50097,0.240372417,0.769935047
50098,0.372657537,0.698499497
50099,0.626930131,0.951246537
50100,0.028390967,0.585714011
50101,0.233120546,0.777410039
50102,0.039394396,0.183978253
50103,0.716903266,0.660045108
50104,0.014754442,0.497810469
50105,0.032807947,0.916984118
50106,0.030258942,0.150212798
50107,0.073932183,0.101499729
50108,0.109009326,0.854470305
50109,0.068390049,0.184729136
50110,0.776710309,0.914623751
50111,0.278439408,0.205074765
50112,0.369063794,0.507189838
50113,0.050005166,0.130344248
50114,0.065729797,0.107219451
50115,0.231842121,0.451738749
50116,0.687620245,0.194633876
50117,0.120219406,0.719832788
50118,0.01371097,0.128493461
50119,0.045467542,0.028915022
50120,0.01062829,0.037103444
50121,0.084779187,0.157254421
50122,0.697192326,0.919614202
50123,0.005488453,0.040373706
50124,0.041582784,0.027614162
50125,0.576195931,0.75886689
50126,0.037821618,0.91779196
50127,0.522890901,0.717865325
50128,0.152331181,0.932912929
50129,0.114038223,0.1745019
50130,0.02119653,0.193499772
50131,0.684297592,0.887057937
50132,0.695614899,0.779891246
50133,0.042658916,0.106434349
50134,0.093456633,0.623407173
50135,0.005790215,0.032257589
50136,0.293409749,0.619081172
50137,0.270516127,0.462330401
50138,0.125088223,0.241719416
50139,0.095657305,0.548750651
50140,0.01673213,0.033789748
50141,0.069707432,0.182522244
50142,0.133401236,0.747314309
50143,0.526058083,0.740459722
50144,0.324630896,0.591366439
50145,0.044533389,0.59610512
50146,0.480648717,0.729580382
50147,0.302879662,0.54565729
50148,0.509724283,0.592815157
50149,0.00909369,0.03473332
50150,0.110224452,0.276369631
50151,0.013772029,0.086824064
50152,0.097170204,0.576405907
50153,0.116107305,0.098688489
50154,0.06576344,0.926346096
50155,0.129375498,0.353544203
50156,0.006582486,0.033952342
50157,0.110599468,0.841658576
50158,0.911803261,0.947317716
50159,0.148167913,0.977697635
50160,0.017393967,0.426185613
50161,0.154489498,0.833229188
50162,0.050466352,0.148022062
50163,0.020152302,0.107484998
50164,0.101720114,0.27288343
50165,0.039022036,0.074851353
50166,0.043835231,0.183193236
50167,0.221404326,0.865927408
50168,0.060714548,0.388489907
50169,0.091665715,0.170860399
50170,0.072528325,0.270799863
50171,0.169522588,0.451159472
50172,0.09066403,0.743521607
50173,0.628221662,0.782945952
50174,0.102309738,0.418618565
50175,0.0675093,0.877838738
50176,0.047566021,0.254281949
50177,0.337272991,0.309656435
50178,0.075588051,0.763444608
50179,0.047641477,0.201383411
50180,0.016500244,0.019708902
50181,0.069586476,0.087038561
50182,0.102490563,0.201568076
50183,0.946633009,0.980100176
50184,0.023557273,0.217819781
50185,0.678111673,0.032203042
50186,0.090329663,0.229255062
50187,0.73078551,0.889775208
50188,0.075757305,0.254249483
50189,0.043739641,0.013602723
50190,0.05262431,0.552012334
50191,0.514392057,0.621452448
50192,0.008012378,0.015890262
50193,0.114416904,0.398214021
50194,0.120183466,0.372788155
50195,0.273203616,0.860472703
50196,0.037822603,0.542154442
50197,0.291249817,0.438651852
50198,0.428957327,0.586506926
50199,0.126072761,0.545402432
50200,0.481716154,0.897713552
50201,0.103968112,0.966157019
50202,0.582807006,0.611847656
50203,0.079587922,0.045566163
50204,0.04748664,0.099859848
50205,0.741161988,0.94290801
50206,0.533588129,0.849561375
50207,0.087152251,0.172865659
50208,0.056284759,0.824985426
50209,0.015079637,0.067856659
50210,0.1860033,0.533332676
50211,0.384281314,0.968277166
50212,0.473975552,0.949828823
50213,0.139117154,0.378415212
50214,0.640214931,0.902309156
50215,0.090929167,0.058570611
50216,0.517190141,0.923192786
50217,0.034244642,0.123316835
50218,0.119052775,0.452039748
50219,0.032814374,0.103174728
50220,0.095230789,0.35478708
50221,0.101372111,0.494851583
50222,0.220363164,0.334873176
50223,0.073342929,0.03813342
50224,0.264440355,0.893685409
50225,0.46257652,0.717972036
50226,0.113600118,0.337825843
50227,0.258658878,0.587207499
50228,0.096399067,0.478486467
50229,0.182089684,0.441483967
50230,0.069753965,0.39064901
50231,0.74363277,0.795072667
50232,0.014065712,0.626165334
50233,0.409731779,0.528790444
50234,0.262584715,0.542274522
50235,0.09401364,0.380284986
50236,0.081209235,0.440604828
50237,0.056697942,0.210187352
50238,0.820765481,0.748707037
50239,0.124628048,0.95218179
50240,0.02700206,0.446106955
50241,0.009143365,0.054571919
50242,0.090617142,0.551701887
50243,0.073017872,0.157004989
50244,0.054572492,0.059040652
50245,0.25527317,0.974064865
50246,0.242995078,0.291281848
50247,0.498727531,0.66841916
50248,0.277831128,0.434566173
50249,0.048834234,0.830561748
50250,0.204153936,0.867908181
50251,0.006310679,0.02289746
50252,0.038752231,0.314477524
50253,0.071835466,0.95489561
50254,0.122166817,0.943917004
50255,0.113571819,0.206502791
50256,0.078166905,0.229021845
50257,0.405469056,0.691682551
50258,0.094995951,0.414204365
50259,0.098206619,0.950021964
50260,0.023191147,0.141824673
50261,0.879626603,0.877736996
50262,0.043961743,0.050407483
50263,0.064729157,0.127222467
50264,0.061685794,0.085632217
50265,0.732733909,0.944608224
50266,0.178619079,0.570264404
50267,0.077433368,0.516316446
50268,0.133391398,0.337387307
50269,0.157825358,0.419065194
50270,0.270820055,0.678736272
50271,0.040797546,0.121300306
50272,0.132643087,0.4162623
50273,0.086298065,0.853959406
50274,0.188616167,0.665345351
50275,0.077725437,0.46120579
50276,0.005070305,0.262214806
50277,0.046507817,0.189470521
50278,0.464021449,0.828896134
50279,0.0912345,0.199758987
